Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author Gender
36052495,Altıncı Koğuş,Anton Chekhov,"Chekhov, Anton",Yulva Muhurcişi,"=""6052951567""","=""9786052951569""",0,4.25,Türkiye İş Bankası Kültür Yayınları,Paperback,72,2017.0,1892.0,2020/03/01,2025/01/14,,,read,,,,1,0,M
40104513,Allah Senden Razı Olsun Dr. Kevorkian,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Eda Nur Timur,"=""6055162954""","=""9786055162955""",0,3.87,April Yayıncılık,Paperback,64,2018.0,1999.0,2020/05/01,2025/01/14,,,read,,,,1,0,M
10234950,Albayım Beni Nezahat ile Evlendir,İlhami Algör,"Algör, İlhami",,"=""9758457152""","=""""",0,3.17,Dost Kitabevi,Paperback,99,2000.0,2000.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
58766542,Ada Hikâyeleri,Alexandros Papadiamantis,"Papadiamantis, Alexandros",,"=""605800456X""","=""9786058004566""",0,3.21,Kutu Yayınları,Paperback,127,2021.0,,2023/02/27,2025/01/13,,,read,,,,1,0,M
201317868,Ingeborg'un Tollak'ı,Tore Renberg,"Renberg, Tore",Damla Güler Eren,"=""6050848300""","=""9786050848304""",4,4.23,Timaş Yayınları,Paperback,208,2023.0,2020.0,2025/01/03,2024/12/31,,,read,,,,1,0,M
12299790,Karahindiba,Sinan Sülün,"Sülün, Sinan",,"=""9755705244""","=""9789755705248""",4,3.68,Sel Yayıncılık,Paperback,136,2011.0,2011.0,2024/12/08,2024/12/06,,,read,,,,1,0,M
27992832,Şahsi Düşler ve Onur Kırıcı Gerçekler,Batıkan Köse,"Köse, Batıkan",,"=""9750518675""","=""9789750518676""",4,4.49,İletişim Yayınları,Paperback,110,2015.0,2015.0,2024/12/25,2024/12/25,,,read,,,,1,0,M
94425401,Güneşteki Adamlar,Ghassan Kanafani,"Kanafani, Ghassan","غسان كنفاني, Mehmet Hakkı Suçin","=""6053162779""","=""9786053162773""",5,4.21,Metis Kitap,Paperback,80,2023.0,1963.0,2024/12/29,2024/12/26,,,read,,,,1,0,M
61770166,Küçük Yuvarlak Taşlar,Melisa Kesmez,"Kesmez, Melisa",,"=""""","=""""",4,4.33,İletişim Yayıncılık,Paperback,84,2022.0,2022.0,2024/12/26,2024/12/25,,,read,,,,1,0,F
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",0,4.35,Abrams Press,Hardcover,448,2019.0,2019.0,,2024/12/25,to-read,to-read (#1),to-read,,,,0,0,F
207614832,Hyunam-Dong Kitabevi,Hwang Bo-Reum,"Bo-Reum, Hwang","Nilay Özeser, Selin Çolak","=""6259871465""","=""9786259871462""",5,3.96,Athica Yayınları,Paperback,285,2024.0,2022.0,2024/09/18,2024/09/08,,,read,,,,1,0,F
209334782,Malma İstasyonu,Alex Schulman,"Schulman, Alex",Zeynep Tamer,"=""605084853X""","=""9786050848533""",5,3.67,Timaş Yayınları,Paperback,255,2024.0,2022.0,2024/12/17,2024/12/14,,,read,,,,1,0,M
187780016,Tahta Kurdu,Layla Martínez,"Martínez, Layla",,"=""6057463293""","=""9786057463296""",4,4.12,Yan Pasaj Yayınevi,Paperback,112,2023.0,2021.0,2024/12/14,2024/12/08,,,read,,,,1,0,F
45356875,Kaza Süsü,Eda İşler,"İşler, Eda",,"=""9759959577""","=""9789759959579""",0,3.35,Dergah Yayınları,Paperback,119,2019.0,2019.0,2020/11/01,2024/12/07,,,read,,,,1,0,F
34224850,Yürümenin Felsefesi,Frédéric Gros,"Gros, Frédéric",Albina Ulutaşlı,"=""""","=""""",0,3.73,Kolektif Kitap,Paperback,192,2017.0,2009.0,2021/04/01,2024/12/07,,,read,,,,1,0,M
23550968,Efendi ile Uşağı,Leo Tolstoy,"Tolstoy, Leo",Ayşe Hacıhasanoğlu,"=""6053328499""","=""9786053328490""",0,4.0,İş Bankası Kültür Yayınları,Paperback,144,2016.0,1895.0,2021/04/01,2024/12/07,,,read,,,,1,0,M
34879265,The Little Book of Lykke: The Danish Search for the World's Happiest People,Meik Wiking,"Wiking, Meik",,"=""0241302013""","=""9780241302019""",0,3.99,Penguin Life,Hardcover,288,2017.0,2017.0,2021/05/01,2024/12/07,,,read,,,,1,0,M
36411269,Freud: Mutluluğun Mimarı,Stefan Zweig,"Zweig, Stefan",Mine Bali,"=""6052060026""","=""9786052060025""",0,4.0,Zeplin Kitap,Paperback,180,2017.0,1931.0,2021/06/01,2024/12/07,,,read,,,,1,0,M
34612133,Kan ve Gül: Bir Kara Dejavu,Alper Canıgüz,"Canıgüz, Alper",,"=""6055162822""","=""9786055162825""",0,3.99,April Yayıncılık,Paperback,216,2017.0,2017.0,2021/07/01,2024/12/07,,,read,,,,1,0,M
41110264,The Creative Thinking Handbook: Your Step-by-Step Guide to Problem Solving in Business,Chris Griffiths,"Griffiths, Chris",Melina Costi,"=""0749484667""","=""9780749484668""",0,3.85,Kogan Page,Paperback,248,2019.0,,2021/12/01,2024/12/07,,,read,,,,1,0,M
31519967,Sıfırdan Bire,Blake  Masters,"Masters, Blake","Peter Thiel, Ekin Can Göksoy","=""""","=""""",0,4.15,Pegasus Yayınları,Hardcover,224,2016.0,2014.0,2022/01/01,2024/12/07,,,read,,,,1,0,M
33642488,Gezgin,Kahlil Gibran,"Gibran, Kahlil","Halil Cibran, Kenan Sarıalioğlu","=""6053326194""","=""9786053326199""",0,3.7,Türkiye İş Bankası Kültür Yayınları,Paperback,72,2015.0,1932.0,2022/01/01,2024/12/07,,,read,,,,1,0,M
59585951,Fink,Murat Menteş,"Menteş, Murat",,"=""6254494388""","=""9786254494383""",0,3.69,Alfa Yayınları,Paperback,310,2021.0,2021.0,2022/02/01,2024/12/07,,,read,,,,1,0,M
53711349,Atomik Alışkanlıklar,James Clear,"Clear, James",Sevinç Seyla Tezcan,"=""6052998385""","=""9786052998380""",0,4.34,Pegasus Yayınları,Paperback,352,2020.0,2018.0,2022/03/01,2024/12/07,,,read,,,,1,0,M
58176395,Gece Yarısı Kütüphanesi,Matt Haig,"Haig, Matt",Kıvanç Güney,"=""6051981837""","=""9786051981833""",0,3.99,Domingo Yayınevi,Paperback,296,2021.0,2020.0,2022/05/01,2024/12/07,,,read,,,,1,0,M
9405673,Felâtun Bey ve Râkım Efendi,Ahmed Midhat Efendi,"Efendi, Ahmed Midhat",,"=""""","=""9789756446065""",0,3.4,Şule Yayınları,Paperback,214,2016.0,1875.0,2022/05/01,2024/12/07,,,read,,,,1,0,M
42831979,Hey Garson!,Murat Sevinç,"Sevinç, Murat",,"=""6058108806""","=""9786058108806""",0,3.57,April Yayıncılık,Paperback,104,2018.0,,2022/08/01,2024/12/07,,,read,,,,1,0,M
15731662,Kendine Ait Bir Oda,Virginia Woolf,"Woolf, Virginia",İlknur Özdemir,"=""6055340305""","=""9786055340308""",0,4.22,Kırmızı Kedi Yayınevi,Paperback,128,2012.0,1929.0,2022/09/01,2024/12/07,,,read,,,,1,0,F
35249663,Inspired: How to Create Tech Products Customers Love,Marty Cagan,"Cagan, Marty",,"=""1119387507""","=""9781119387503""",0,4.24,John Wiley & Sons Inc,Hardcover,349,2017.0,2008.0,2022/10/01,2024/12/07,,,read,,,,1,0,M
59363330,Dünya Yuvarlaktır,Gertrude Stein,"Stein, Gertrude",Atakan Karaduman,"=""6057400402""","=""9786057400406""",0,3.87,Altı Kırkbeş,Paperback,96,2021.0,1939.0,2022/10/01,2024/12/07,,,read,,,,1,0,F
38472193,Hayatlarımın Kitabı,Aleksandar Hemon,"Hemon, Aleksandar",Seda Çıngay Mellor,"=""6051852417""","=""9786051852416""",0,4.18,Everest Yayınları,Paperback,192,2018.0,2013.0,2022/12/01,2024/12/07,,,read,,,,1,0,M
17206234,Gölgeler Çekildiğinde,Cahide Birgül,"Birgül, Cahide",,"=""""","=""""",0,3.91,İş Kültür Yayınları,Paperback,172,2002.0,1998.0,2022/12/01,2024/12/07,,,read,,,,1,0,F
18403569,Mösyö İbrahim ve Kuran'ın Çiçekleri,Éric-Emmanuel Schmitt,"Schmitt, Éric-Emmanuel",Bahadırhan Bozkurt,"=""""","=""""",5,3.84,Bilge Kültür Sanat,Paperback,58,2004.0,2001.0,2024/12/02,2024/12/02,,,read,,,,1,0,M
216379291,Soğuk Ter,Boileau-Narcejac,"Boileau-Narcejac, Boileau-Narcejac","Pierre Boileau, Thomas Narcejac, Alev Özgüner","=""6254298058""","=""9786254298059""",5,3.79,Türkiye İş Bankası Kültür Yayınları,Paperback,176,2024.0,1954.0,2024/11/28,2024/11/22,,,read,,,,1,0,M
210528222,Arkada Yaylılar Çalıyor,Melikşah Altuntaş,"Altuntaş, Melikşah",,"=""6259993099""","=""9786259993096""",4,3.27,Holden Kitap,Paperback,144,2024.0,,2024/08/31,2024/08/30,,,read,,,,1,0,M
39688907,Güzel Sanatların Bir Dalı Olarak Evlilik,Julia Kristeva,"Kristeva, Julia","Philippe Sollers, Aysel Bora","=""9750842073""","=""9789750842078""",2,3.2,Yapı Kredi Yayınları,Paperback,104,2018.0,2015.0,2024/11/20,2024/11/13,,,read,,,,1,0,F
30051475,Dünyanın Merkezine Tünel Kazmak,Kevin    Wilson,"Wilson, Kevin",Emre Gözgü,"=""6054729683""","=""9786054729685""",4,4.05,Domingo Yayınevi,Paperback,240,2016.0,2009.0,2024/12/02,2024/11/12,,,read,,,,1,0,M
28209124,Seyrek Yağmur,Barış Bıçakçı,"Bıçakçı, Barış",,"=""9750518772""","=""9789750518775""",3,3.55,İletişim Yayınları,Paperback,100,2016.0,2016.0,2024/11/11,2024/11/09,,,read,,,,1,0,M
58079030,Klara ile Güneş,Kazuo Ishiguro,"Ishiguro, Kazuo",Lâle Akalın,"=""9750849507""","=""9789750849503""",4,3.74,Yapı Kredi Yayınları,Paperback,262,2021.0,2021.0,2024/11/08,2024/10/30,,,read,,,,1,0,M
168967151,Konusmalar,Konfücyus,"Konfücyus, Konfücyus",,"=""6052134488""","=""9786052134481""",2,3.81,Tutku Yayinevi,Paperback,136,2018.0,-475.0,2024/10/31,2024/10/16,,,read,,,,1,0,M
61639178,"Bağımlılık (Kopenhag Üçlemesi, #3)",Tove Ditlevsen,"Ditlevsen, Tove",Leyla Tamer,"=""""","=""""",5,4.4,Monokl Yayınları,Paperback,128,2022.0,1971.0,2024/10/12,2024/10/11,,,read,,,,1,0,F
59655621,"Gençlik (Kopenhag Üçlemesi, #2)",Tove Ditlevsen,"Ditlevsen, Tove",Leyla Tamer,"=""6057072227""","=""9786057072221""",5,4.22,MonoKL Kitap,Paperback,128,2021.0,1967.0,2024/10/11,2024/10/08,,,read,,,,1,0,F
58415140,"Çocukluk (Kopenhag Üçlemesi, #1)",Tove Ditlevsen,"Ditlevsen, Tove",Leyla Tamer,"=""6057472357""","=""9786057472359""",5,4.1,Monokl,Paperback,96,2021.0,1967.0,2024/10/08,2024/10/05,,,read,,,,1,0,F
211157684,Akademi İçin Bir Rapor,Mahi Grand,"Grand, Mahi",Hasan Can Utku,"=""6259962606""","=""9786259962603""",4,3.59,Desen Yayınları,Paperback,128,2024.0,,2024/10/04,2024/10/03,,,read,,,,1,0,M
